TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
80,3000,1,2,LOC,ERP,1,3,stimuli/fractals/135a.jpg,-0.291210827297014,-0.0509625901382139,stimuli/fractals/135a.jpg,stimuli/fractals/135c.jpg,stimuli/fractals/135b.jpg,-0.291210827297014,-0.0509625901382139,-0.366261463438111,0.274981015076265,-0.0288234299712859,0.374185567887172,0.141837552755035,-0.379264295026218
81,2000,1,2,LOC,LLP,1,3,stimuli/fractals/128c.jpg,0.340996443231875,-0.365485891320309,stimuli/fractals/128c.jpg,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,0.340996443231875,-0.365485891320309,0.308236088512308,0.105872773225106,0.318338490920652,0.201520860452134,-0.257259469410391,-0.142406182586812
82,4000,1,2,LOC,LLP,1,3,stimuli/fractals/70c.jpg,0.022332902266917,0.0311926252126809,stimuli/fractals/70c.jpg,stimuli/fractals/70a.jpg,stimuli/fractals/70b.jpg,0.022332902266917,0.0311926252126809,0.326787457659191,0.158058575920737,-0.132140215277066,-0.206528583425931,-0.388197824137017,0.398761774480918
83,1000,1,2,LOC,ERP,1,5,stimuli/fractals/64b.jpg,0.0622444046097804,0.214097381457394,stimuli/fractals/64b.jpg,stimuli/fractals/64a.jpg,stimuli/fractals/64c.jpg,0.0622444046097804,0.214097381457394,0.251014336865904,0.357368302471831,-0.225629141779108,0.211078939875991,-0.365474919561976,-0.127877876972375
84,1000,1,2,LOC,ERP,2,0,stimuli/fractals/135a.jpg,0.138310654280166,0.315642861508304,stimuli/fractals/135a.jpg,stimuli/fractals/135c.jpg,stimuli/fractals/135b.jpg,0.138310654280166,0.315642861508304,0.340427515927822,0.00845801718371046,-0.0653019369181167,-0.196576053432261,-0.272558448119312,-0.221471136509754
85,1000,1,2,LOC,LLP,2,0,stimuli/fractals/128c.jpg,0.326787457659191,0.158058575920737,stimuli/fractals/128c.jpg,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,0.022332902266917,0.0311926252126809,0.326787457659191,0.158058575920737,-0.132140215277066,-0.206528583425931,-0.388197824137017,0.398761774480918
86,6000,1,2,LOC,LLP,2,0,stimuli/fractals/70c.jpg,0.338776315904933,0.184201419965954,stimuli/fractals/70c.jpg,stimuli/fractals/70a.jpg,stimuli/fractals/70b.jpg,0.139270220050866,-0.0934368127897494,0.338776315904933,0.184201419965954,0.378471614639023,-0.279199473043097,-0.310342771949761,0.118645745873101
87,2000,1,2,LOC,LLP,1,2,stimuli/fractals/29a.jpg,-0.174503875745891,-0.247755271846985,stimuli/fractals/29a.jpg,stimuli/fractals/29b.jpg,stimuli/fractals/29c.jpg,-0.174503875745891,-0.247755271846985,-0.304707238395777,0.142963028524258,-0.346890765379122,0.0866074288264269,0.365742832942338,0.0676753374959665
88,500,1,2,LOC,LLP,1,2,stimuli/fractals/39c.jpg,0.292804960923259,-0.317685529246867,stimuli/fractals/39c.jpg,stimuli/fractals/39b.jpg,stimuli/fractals/39a.jpg,0.292804960923259,-0.317685529246867,-0.0492360379290143,-0.408000319316016,0.0723288357941029,-0.218528986905391,0.0515496397884012,0.38809830788048
89,1000,1,2,LOC,ERP,2,0,stimuli/fractals/64b.jpg,0.138310654280166,0.315642861508304,stimuli/fractals/64b.jpg,stimuli/fractals/64a.jpg,stimuli/fractals/64c.jpg,0.138310654280166,0.315642861508304,0.340427515927822,0.00845801718371046,-0.0653019369181167,-0.196576053432261,-0.272558448119312,-0.221471136509754
90,5000,1,2,LOC,LLP,2,0,stimuli/fractals/29a.jpg,-0.304707238395777,0.142963028524258,stimuli/fractals/29a.jpg,stimuli/fractals/29b.jpg,stimuli/fractals/29c.jpg,-0.174503875745891,-0.247755271846985,-0.304707238395777,0.142963028524258,-0.346890765379122,0.0866074288264269,0.365742832942338,0.0676753374959665
91,2000,1,2,LOC,LLP,2,0,stimuli/fractals/39c.jpg,0.0551478548049384,0.269545308971783,stimuli/fractals/39c.jpg,stimuli/fractals/39b.jpg,stimuli/fractals/39a.jpg,-0.0906565592167038,-0.140806154194031,0.0551478548049384,0.269545308971783,-0.205721241006951,-0.399196838427966,0.344811819945813,-0.367521237377388
92,5000,1,2,LOC,ERP,1,6,stimuli/fractals/3c.jpg,0.139270220050866,-0.0934368127897494,stimuli/fractals/3c.jpg,stimuli/fractals/3b.jpg,stimuli/fractals/3a.jpg,0.139270220050866,-0.0934368127897494,0.338776315904933,0.184201419965954,0.378471614639023,-0.279199473043097,-0.310342771949761,0.118645745873101
93,6000,1,2,LOC,LLP,1,2,stimuli/fractals/106b.jpg,0.292804960923259,-0.317685529246867,stimuli/fractals/106b.jpg,stimuli/fractals/106c.jpg,stimuli/fractals/106a.jpg,0.292804960923259,-0.317685529246867,-0.0492360379290143,-0.408000319316016,0.0723288357941029,-0.218528986905391,0.0515496397884012,0.38809830788048
94,2000,1,2,LOC,LLP,1,5,stimuli/fractals/38a.jpg,0.144074601853723,-0.332755290787103,stimuli/fractals/38a.jpg,stimuli/fractals/38c.jpg,stimuli/fractals/38b.jpg,0.144074601853723,-0.332755290787103,0.33961437424545,-0.382912754556114,0.385583832356984,-0.304636019476353,-0.240213992106281,0.1078422511477
95,2000,1,2,LOC,LLP,1,1,stimuli/fractals/164a.jpg,-0.31657846037408,-0.0748373302381479,stimuli/fractals/164a.jpg,stimuli/fractals/164c.jpg,stimuli/fractals/164b.jpg,-0.31657846037408,-0.0748373302381479,-0.259908180203185,0.405598964236351,-0.114532935420252,-0.337946585437991,0.308945637243041,0.331212887003421
96,2000,1,2,LOC,LLP,2,0,stimuli/fractals/106b.jpg,0.33961437424545,-0.382912754556114,stimuli/fractals/106b.jpg,stimuli/fractals/106c.jpg,stimuli/fractals/106a.jpg,0.144074601853723,-0.332755290787103,0.33961437424545,-0.382912754556114,0.385583832356984,-0.304636019476353,-0.240213992106281,0.1078422511477
97,2000,1,2,LOC,LLP,2,0,stimuli/fractals/164a.jpg,0.0551478548049384,0.269545308971783,stimuli/fractals/164a.jpg,stimuli/fractals/164c.jpg,stimuli/fractals/164b.jpg,-0.0906565592167038,-0.140806154194031,0.0551478548049384,0.269545308971783,-0.205721241006951,-0.399196838427966,0.344811819945813,-0.367521237377388
98,1000,1,2,LOC,BL,0,0,stimuli/fractals/82a.jpg,-0.0503921952804756,0.0472898826790623,stimuli/fractals/82a.jpg,stimuli/fractals/82b.jpg,stimuli/fractals/82c.jpg,-0.0503921952804756,0.0472898826790623,-0.299717698561507,-0.153545849160904,0.122567480403631,0.151533926095121,0.380910268503533,-0.227218098834684
99,1000,1,2,LOC,ERP,2,0,stimuli/fractals/3c.jpg,-0.31657846037408,-0.0748373302381479,stimuli/fractals/3c.jpg,stimuli/fractals/3b.jpg,stimuli/fractals/3a.jpg,-0.31657846037408,-0.0748373302381479,-0.259908180203185,0.405598964236351,-0.114532935420252,-0.337946585437991,0.308945637243041,0.331212887003421
100,1000,1,2,LOC,LLP,2,0,stimuli/fractals/38a.jpg,-0.299717698561507,-0.153545849160904,stimuli/fractals/38a.jpg,stimuli/fractals/38c.jpg,stimuli/fractals/38b.jpg,-0.0503921952804756,0.0472898826790623,-0.299717698561507,-0.153545849160904,0.122567480403631,0.151533926095121,0.380910268503533,-0.227218098834684
101,500,1,3,OBJ,OLP,1,6,stimuli/fractals/44b.jpg,0.285357485860907,0.0796178363550657,stimuli/fractals/44b.jpg,stimuli/fractals/44c.jpg,stimuli/fractals/44a.jpg,0.285357485860907,0.0796178363550657,0.292341312034458,0.382689684716146,0.0879975217803092,0.0410846464288329,-0.171919221285753,-0.257207915349338
102,7000,1,3,OBJ,OLP,1,3,stimuli/fractals/24a.jpg,0.0791084875157971,-0.343987547951161,stimuli/fractals/24a.jpg,stimuli/fractals/24b.jpg,stimuli/fractals/24c.jpg,0.0791084875157971,-0.343987547951161,0.0767057649287099,-0.0197111054086278,-0.0647653188520819,-0.104058666304024,-0.380633344883537,-0.0968757911166772
103,2000,1,3,OBJ,OLP,1,5,stimuli/fractals/167c.jpg,0.269029389193006,0.119457466721508,stimuli/fractals/167c.jpg,stimuli/fractals/167a.jpg,stimuli/fractals/167b.jpg,0.269029389193006,0.119457466721508,0.23784972526242,0.402539956801106,0.0561380335620996,0.208213553443046,-0.257009333882977,0.0239978422815174
104,4000,1,3,OBJ,OLP,1,2,stimuli/fractals/76c.jpg,-0.242561836971139,0.187573356793195,stimuli/fractals/76c.jpg,stimuli/fractals/76a.jpg,stimuli/fractals/76b.jpg,-0.242561836971139,0.187573356793195,-0.334201571061648,-0.108516257328389,-0.243253345913835,-0.320079554098122,0.214651141477126,-0.106514033372632
105,2000,1,3,OBJ,ERP,1,4,stimuli/fractals/83a.jpg,-0.356605570073795,0.17954586852592,stimuli/fractals/83a.jpg,stimuli/fractals/83b.jpg,stimuli/fractals/83c.jpg,-0.356605570073795,0.17954586852592,-0.369365404372671,-0.131422378629079,-0.0814389564913159,0.150600686198673,0.159570368404237,0.185959195915362
106,3000,1,3,OBJ,OLP,2,0,stimuli/fractals/24b.jpg,0.285357485860907,0.0796178363550657,stimuli/fractals/24a.jpg,stimuli/fractals/24b.jpg,stimuli/fractals/24c.jpg,0.285357485860907,0.0796178363550657,0.292341312034458,0.382689684716146,0.0879975217803092,0.0410846464288329,-0.171919221285753,-0.257207915349338
107,2000,1,3,OBJ,OLP,2,0,stimuli/fractals/76a.jpg,0.269029389193006,0.119457466721508,stimuli/fractals/76c.jpg,stimuli/fractals/76a.jpg,stimuli/fractals/76b.jpg,0.269029389193006,0.119457466721508,0.23784972526242,0.402539956801106,0.0561380335620996,0.208213553443046,-0.257009333882977,0.0239978422815174
108,2000,1,3,OBJ,OLP,2,0,stimuli/fractals/44c.jpg,-0.242561836971139,0.187573356793195,stimuli/fractals/44b.jpg,stimuli/fractals/44c.jpg,stimuli/fractals/44a.jpg,-0.242561836971139,0.187573356793195,-0.334201571061648,-0.108516257328389,-0.243253345913835,-0.320079554098122,0.214651141477126,-0.106514033372632
109,4000,1,3,OBJ,OLP,2,0,stimuli/fractals/167a.jpg,0.0791084875157971,-0.343987547951161,stimuli/fractals/167c.jpg,stimuli/fractals/167a.jpg,stimuli/fractals/167b.jpg,0.0791084875157971,-0.343987547951161,0.0767057649287099,-0.0197111054086278,-0.0647653188520819,-0.104058666304024,-0.380633344883537,-0.0968757911166772
110,1000,1,3,OBJ,ERP,2,0,stimuli/fractals/83a.jpg,-0.356605570073795,0.17954586852592,stimuli/fractals/83a.jpg,stimuli/fractals/83b.jpg,stimuli/fractals/83c.jpg,-0.356605570073795,0.17954586852592,-0.369365404372671,-0.131422378629079,-0.0814389564913159,0.150600686198673,0.159570368404237,0.185959195915362
111,3000,1,3,OBJ,OLP,1,1,stimuli/fractals/149c.jpg,0.368182576031454,0.131696840728732,stimuli/fractals/149c.jpg,stimuli/fractals/149b.jpg,stimuli/fractals/149a.jpg,0.368182576031454,0.131696840728732,0.15049005932165,-0.16539373261763,0.252538344538562,-0.164325830884846,-0.306515734839768,0.411922003781217
112,2000,1,3,OBJ,BL,0,0,stimuli/fractals/82a.jpg,-0.273543126830435,0.0210499660582296,stimuli/fractals/82a.jpg,stimuli/fractals/82b.jpg,stimuli/fractals/82c.jpg,-0.273543126830435,0.0210499660582296,-0.261579956443469,-0.402171975211031,-0.388300721873288,0.236752172274479,0.266061910742384,-0.243729523661566
113,5000,1,3,OBJ,OLP,2,0,stimuli/fractals/149b.jpg,0.253759185737939,0.262285738430039,stimuli/fractals/149c.jpg,stimuli/fractals/149b.jpg,stimuli/fractals/149a.jpg,0.253759185737939,0.262285738430039,0.280430333853875,-0.328156874415835,-0.0408943929406727,0.261167147356622,-0.214272100309964,0.0276977925315466
114,6000,1,3,OBJ,OLP,1,1,stimuli/fractals/6a.jpg,0.368182576031454,0.131696840728732,stimuli/fractals/6a.jpg,stimuli/fractals/6c.jpg,stimuli/fractals/6b.jpg,0.368182576031454,0.131696840728732,0.15049005932165,-0.16539373261763,0.252538344538562,-0.164325830884846,-0.306515734839768,0.411922003781217
115,2000,1,3,OBJ,OLP,1,4,stimuli/fractals/162a.jpg,-0.273543126830435,0.0210499660582296,stimuli/fractals/162a.jpg,stimuli/fractals/162b.jpg,stimuli/fractals/162c.jpg,-0.273543126830435,0.0210499660582296,-0.261579956443469,-0.402171975211031,-0.388300721873288,0.236752172274479,0.266061910742384,-0.243729523661566
116,2000,1,3,OBJ,OLP,2,0,stimuli/fractals/6c.jpg,-0.285168325844123,-0.407329313045348,stimuli/fractals/6a.jpg,stimuli/fractals/6c.jpg,stimuli/fractals/6b.jpg,-0.285168325844123,-0.407329313045348,-0.3715244630779,-0.144943433058715,-0.375599986743088,-0.0693915166566709,0.0544064793293417,0.149951705301684
117,6000,1,3,OBJ,ERP,1,3,stimuli/fractals/92b.jpg,-0.204050728679906,-0.407575717345342,stimuli/fractals/92b.jpg,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,-0.204050728679906,-0.407575717345342,-0.353869751598545,-0.287464467725753,0.0380615180602295,-0.300321206454388,0.13553670687657,0.142402320415355
118,3000,1,3,OBJ,ERP,1,5,stimuli/fractals/57a.jpg,0.253759185737939,0.262285738430039,stimuli/fractals/57a.jpg,stimuli/fractals/57b.jpg,stimuli/fractals/57c.jpg,0.253759185737939,0.262285738430039,0.280430333853875,-0.328156874415835,-0.0408943929406727,0.261167147356622,-0.214272100309964,0.0276977925315466
119,2000,1,3,OBJ,ERP,1,5,stimuli/fractals/62c.jpg,-0.285168325844123,-0.407329313045348,stimuli/fractals/62c.jpg,stimuli/fractals/62b.jpg,stimuli/fractals/62a.jpg,-0.285168325844123,-0.407329313045348,-0.3715244630779,-0.144943433058715,-0.375599986743088,-0.0693915166566709,0.0544064793293417,0.149951705301684
120,1000,1,3,OBJ,OLP,2,0,stimuli/fractals/162b.jpg,0.349976295452629,-0.115703850824718,stimuli/fractals/162a.jpg,stimuli/fractals/162b.jpg,stimuli/fractals/162c.jpg,0.349976295452629,-0.115703850824718,0.282207022205666,0.385060727642783,0.0168035175762826,0.0508591208260643,-0.250902539045446,0.257473407365805
121,1000,1,3,OBJ,ERP,2,0,stimuli/fractals/92b.jpg,-0.249659799682238,-0.257501352689884,stimuli/fractals/92b.jpg,stimuli/fractals/92a.jpg,stimuli/fractals/92c.jpg,-0.249659799682238,-0.257501352689884,-0.38235491546196,0.0954797671223897,0.0858269608944336,-0.0968427777574037,0.343746088078528,-0.0401201727971753
122,1000,1,3,OBJ,OLP,1,6,stimuli/fractals/87c.jpg,-0.295646838335033,0.017914693285374,stimuli/fractals/87c.jpg,stimuli/fractals/87b.jpg,stimuli/fractals/87a.jpg,-0.295646838335033,0.017914693285374,-0.195912958839266,-0.289766364663503,-0.0934358344845836,-0.0854198983706057,0.244503152958093,0.228260182431655
123,1000,1,3,OBJ,ERP,1,2,stimuli/fractals/99b.jpg,-0.249659799682238,-0.257501352689884,stimuli/fractals/99b.jpg,stimuli/fractals/99c.jpg,stimuli/fractals/99a.jpg,-0.249659799682238,-0.257501352689884,-0.38235491546196,0.0954797671223897,0.0858269608944336,-0.0968427777574037,0.343746088078528,-0.0401201727971753
124,1000,1,3,OBJ,ERP,2,0,stimuli/fractals/57a.jpg,-0.204050728679906,-0.407575717345342,stimuli/fractals/57a.jpg,stimuli/fractals/57b.jpg,stimuli/fractals/57c.jpg,-0.204050728679906,-0.407575717345342,-0.353869751598545,-0.287464467725753,0.0380615180602295,-0.300321206454388,0.13553670687657,0.142402320415355
125,5000,1,3,OBJ,ERP,2,0,stimuli/fractals/62c.jpg,-0.362911593896,-0.36913717679449,stimuli/fractals/62c.jpg,stimuli/fractals/62b.jpg,stimuli/fractals/62a.jpg,-0.362911593896,-0.36913717679449,-0.224718644676371,0.158683366018335,-0.369002823587572,-0.0492447883315814,0.306002393262435,-0.0708779366753684
126,1000,1,3,OBJ,ERP,2,0,stimuli/fractals/99b.jpg,-0.0669742386941288,-0.103574655676469,stimuli/fractals/99b.jpg,stimuli/fractals/99c.jpg,stimuli/fractals/99a.jpg,-0.0669742386941288,-0.103574655676469,-0.230786912320042,-0.232274582605911,-0.261409972175783,-0.158851528349256,0.361024513264388,0.327932180416644
127,3000,1,3,OBJ,ERP,1,4,stimuli/fractals/80b.jpg,0.349976295452629,-0.115703850824718,stimuli/fractals/80b.jpg,stimuli/fractals/80a.jpg,stimuli/fractals/80c.jpg,0.349976295452629,-0.115703850824718,0.282207022205666,0.385060727642783,0.0168035175762826,0.0508591208260643,-0.250902539045446,0.257473407365805
128,5000,2,3,OBJ,OLP,1,1,stimuli/fractals/119a.jpg,-0.295646838335033,0.017914693285374,stimuli/fractals/119a.jpg,stimuli/fractals/119b.jpg,stimuli/fractals/119c.jpg,-0.295646838335033,0.017914693285374,-0.195912958839266,-0.289766364663503,-0.0934358344845836,-0.0854198983706057,0.244503152958093,0.228260182431655
129,1000,2,3,OBJ,OLP,2,0,stimuli/fractals/87b.jpg,0.359383363707857,0.263028405394537,stimuli/fractals/87c.jpg,stimuli/fractals/87b.jpg,stimuli/fractals/87a.jpg,0.359383363707857,0.263028405394537,0.374503264400467,-0.20084413468513,0.249077170397063,-0.333664750301987,-0.112520256857027,-0.166976599570347
130,8000,2,3,OBJ,OLP,2,0,stimuli/fractals/119b.jpg,-0.0669742386941288,-0.103574655676469,stimuli/fractals/119a.jpg,stimuli/fractals/119b.jpg,stimuli/fractals/119c.jpg,-0.0669742386941288,-0.103574655676469,-0.230786912320042,-0.232274582605911,-0.261409972175783,-0.158851528349256,0.361024513264388,0.327932180416644
131,2000,2,3,OBJ,ERP,1,2,stimuli/fractals/91a.jpg,-0.362911593896,-0.36913717679449,stimuli/fractals/91a.jpg,stimuli/fractals/91b.jpg,stimuli/fractals/91c.jpg,-0.362911593896,-0.36913717679449,-0.224718644676371,0.158683366018335,-0.369002823587572,-0.0492447883315814,0.306002393262435,-0.0708779366753684
132,3000,2,3,OBJ,ERP,2,0,stimuli/fractals/80b.jpg,0.359383363707857,0.263028405394537,stimuli/fractals/80b.jpg,stimuli/fractals/80a.jpg,stimuli/fractals/80c.jpg,0.359383363707857,0.263028405394537,0.374503264400467,-0.20084413468513,0.249077170397063,-0.333664750301987,-0.112520256857027,-0.166976599570347
133,3000,2,3,OBJ,OLP,1,6,stimuli/fractals/125b.jpg,0.0374643765407187,-0.381293442776696,stimuli/fractals/125b.jpg,stimuli/fractals/125a.jpg,stimuli/fractals/125c.jpg,0.0374643765407187,-0.381293442776696,-0.261269743980476,-0.341965949281318,-0.019179252851818,0.208287433044898,0.355714286465714,0.388375851675516
134,1000,2,3,OBJ,ERP,2,0,stimuli/fractals/91a.jpg,-0.200491375760447,-0.178109735227905,stimuli/fractals/91a.jpg,stimuli/fractals/91b.jpg,stimuli/fractals/91c.jpg,-0.200491375760447,-0.178109735227905,-0.120079261461109,0.0779046810085051,-0.0689185778709418,0.241972343469142,0.347487363857521,0.187946839180311
135,1000,2,3,OBJ,OLP,1,3,stimuli/fractals/116a.jpg,-0.243944282415614,-0.181161613449318,stimuli/fractals/116a.jpg,stimuli/fractals/116c.jpg,stimuli/fractals/116b.jpg,-0.243944282415614,-0.181161613449318,-0.383474673824364,0.414757444358802,-0.129497677854452,0.327581637636305,0.212670303294557,0.0589426360318379
136,3000,2,3,OBJ,OLP,1,5,stimuli/fractals/9c.jpg,-0.200491375760447,-0.178109735227905,stimuli/fractals/9c.jpg,stimuli/fractals/9a.jpg,stimuli/fractals/9b.jpg,-0.200491375760447,-0.178109735227905,-0.120079261461109,0.0779046810085051,-0.0689185778709418,0.241972343469142,0.347487363857521,0.187946839180311
137,6000,2,3,OBJ,BL,0,0,stimuli/fractals/82a.jpg,0.119350978981625,0.404233316225012,stimuli/fractals/82a.jpg,stimuli/fractals/82b.jpg,stimuli/fractals/82c.jpg,0.119350978981625,0.404233316225012,0.304360388979425,0.408776929938499,-0.158200511448823,0.141633745444681,0.0758583857113971,-0.408288826731368
138,3000,2,3,OBJ,OLP,1,4,stimuli/fractals/8b.jpg,-0.354905072739886,-0.290968500731452,stimuli/fractals/8b.jpg,stimuli/fractals/8a.jpg,stimuli/fractals/8c.jpg,-0.354905072739886,-0.290968500731452,-0.131593686512802,-0.400686979477707,-0.326104790670507,0.175908882813703,-0.0236093638167021,0.41570416313051
139,1000,2,3,OBJ,OLP,2,0,stimuli/fractals/116c.jpg,0.119350978981625,0.404233316225012,stimuli/fractals/116a.jpg,stimuli/fractals/116c.jpg,stimuli/fractals/116b.jpg,0.119350978981625,0.404233316225012,0.304360388979425,0.408776929938499,-0.158200511448823,0.141633745444681,0.0758583857113971,-0.408288826731368
140,2000,2,3,OBJ,OLP,2,0,stimuli/fractals/125a.jpg,0.149566362717055,-0.0931145314379766,stimuli/fractals/125b.jpg,stimuli/fractals/125a.jpg,stimuli/fractals/125c.jpg,0.149566362717055,-0.0931145314379766,0.347588619444694,0.0616323695713827,0.129703812699172,-0.376906914134661,-0.354557582016439,0.067131082587263
141,3000,2,3,OBJ,ERP,1,6,stimuli/fractals/159b.jpg,0.0810287821494685,0.112774976217376,stimuli/fractals/159b.jpg,stimuli/fractals/159c.jpg,stimuli/fractals/159a.jpg,0.0810287821494685,0.112774976217376,0.38413083852789,-0.225924150453372,-0.143528051051157,0.15888391523851,-0.379117301739877,-0.0488899369410892
142,1000,2,3,OBJ,OLP,2,0,stimuli/fractals/9a.jpg,-0.243944282415614,-0.181161613449318,stimuli/fractals/9c.jpg,stimuli/fractals/9a.jpg,stimuli/fractals/9b.jpg,-0.243944282415614,-0.181161613449318,-0.383474673824364,0.414757444358802,-0.129497677854452,0.327581637636305,0.212670303294557,0.0589426360318379
143,1000,2,3,OBJ,OLP,2,0,stimuli/fractals/8a.jpg,-0.354905072739886,-0.290968500731452,stimuli/fractals/8b.jpg,stimuli/fractals/8a.jpg,stimuli/fractals/8c.jpg,-0.354905072739886,-0.290968500731452,-0.131593686512802,-0.400686979477707,-0.326104790670507,0.175908882813703,-0.0236093638167021,0.41570416313051
144,1000,2,3,OBJ,OLP,1,1,stimuli/fractals/134c.jpg,0.0374643765407187,-0.381293442776696,stimuli/fractals/134c.jpg,stimuli/fractals/134a.jpg,stimuli/fractals/134b.jpg,0.0374643765407187,-0.381293442776696,-0.261269743980476,-0.341965949281318,-0.019179252851818,0.208287433044898,0.355714286465714,0.388375851675516
145,4000,2,3,OBJ,OLP,1,3,stimuli/fractals/155a.jpg,0.304858762504733,0.130674256840086,stimuli/fractals/155a.jpg,stimuli/fractals/155b.jpg,stimuli/fractals/155c.jpg,0.304858762504733,0.130674256840086,0.0822260007912238,-0.201075782884356,0.102419900443377,0.367950366897899,-0.377458042044754,0.287958064580811
146,500,2,3,OBJ,OLP,2,0,stimuli/fractals/134a.jpg,0.149566362717055,-0.0931145314379766,stimuli/fractals/134c.jpg,stimuli/fractals/134a.jpg,stimuli/fractals/134b.jpg,0.149566362717055,-0.0931145314379766,0.347588619444694,0.0616323695713827,0.129703812699172,-0.376906914134661,-0.354557582016439,0.067131082587263
147,1000,2,3,OBJ,OLP,1,2,stimuli/fractals/26c.jpg,0.0810287821494685,0.112774976217376,stimuli/fractals/26c.jpg,stimuli/fractals/26a.jpg,stimuli/fractals/26b.jpg,0.0810287821494685,0.112774976217376,0.38413083852789,-0.225924150453372,-0.143528051051157,0.15888391523851,-0.379117301739877,-0.0488899369410892
148,2000,2,3,OBJ,ERP,2,0,stimuli/fractals/159b.jpg,0.0720592992901564,0.108585835491738,stimuli/fractals/159b.jpg,stimuli/fractals/159c.jpg,stimuli/fractals/159a.jpg,0.0720592992901564,0.108585835491738,0.359418039941017,0.198108617078882,-0.0923271300261502,-0.113614381718221,-0.360852026364312,-0.312043249689847
149,3000,2,3,OBJ,OLP,2,0,stimuli/fractals/155b.jpg,0.304858762504733,0.130674256840086,stimuli/fractals/155a.jpg,stimuli/fractals/155b.jpg,stimuli/fractals/155c.jpg,0.304858762504733,0.130674256840086,0.0822260007912238,-0.201075782884356,0.102419900443377,0.367950366897899,-0.377458042044754,0.287958064580811
150,2000,2,3,OBJ,OLP,2,0,stimuli/fractals/26a.jpg,0.0720592992901564,0.108585835491738,stimuli/fractals/26c.jpg,stimuli/fractals/26a.jpg,stimuli/fractals/26b.jpg,0.0720592992901564,0.108585835491738,0.359418039941017,0.198108617078882,-0.0923271300261502,-0.113614381718221,-0.360852026364312,-0.312043249689847
151,4000,2,4,LOC,LLP,1,1,stimuli/fractals/2c.jpg,0.224897688346812,0.0963655070571472,stimuli/fractals/2c.jpg,stimuli/fractals/2b.jpg,stimuli/fractals/2a.jpg,0.224897688346812,0.0963655070571472,0.365473323644296,-0.122344453873072,-0.0261444139557581,0.0776889296135671,-0.192258898822399,-0.391526004722583
152,2000,2,4,LOC,LLP,1,2,stimuli/fractals/32a.jpg,-0.151288422873767,0.306022645520493,stimuli/fractals/32a.jpg,stimuli/fractals/32c.jpg,stimuli/fractals/32b.jpg,-0.151288422873767,0.306022645520493,-0.310953602488549,-0.0183423287176388,-0.327051136864129,-0.172425600104916,0.24008870330013,-0.173965444220684
153,2000,2,4,LOC,LLP,2,0,stimuli/fractals/2c.jpg,-0.261269743980476,-0.341965949281318,stimuli/fractals/2c.jpg,stimuli/fractals/2b.jpg,stimuli/fractals/2a.jpg,0.0374643765407187,-0.381293442776696,-0.261269743980476,-0.341965949281318,-0.019179252851818,0.208287433044898,0.355714286465714,0.388375851675516
154,3000,2,4,LOC,BL,0,0,stimuli/fractals/82a.jpg,0.0374643765407187,-0.381293442776696,stimuli/fractals/82a.jpg,stimuli/fractals/82b.jpg,stimuli/fractals/82c.jpg,0.0374643765407187,-0.381293442776696,-0.261269743980476,-0.341965949281318,-0.019179252851818,0.208287433044898,0.355714286465714,0.388375851675516
155,3000,2,4,LOC,LLP,2,0,stimuli/fractals/32a.jpg,0.185120875882723,-0.306537264721186,stimuli/fractals/32a.jpg,stimuli/fractals/32c.jpg,stimuli/fractals/32b.jpg,0.255228470783251,0.188590192115422,0.185120875882723,-0.306537264721186,0.232866139070067,-0.321558974111433,-0.235644382414493,0.0604460395621931
156,5000,2,4,LOC,ERP,1,4,stimuli/fractals/118a.jpg,-0.257941902060982,0.0545071596390754,stimuli/fractals/118a.jpg,stimuli/fractals/118c.jpg,stimuli/fractals/118b.jpg,-0.257941902060982,0.0545071596390754,-0.162514334151275,0.401523558204058,0.00481379752548351,0.10091954545549,0.326632373523811,-0.399958933915208
157,1000,2,4,LOC,LLP,1,1,stimuli/fractals/142c.jpg,-0.342093795450401,-0.370181751469349,stimuli/fractals/142c.jpg,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,-0.342093795450401,-0.370181751469349,-0.361213064331752,0.115941733902434,-0.148872849979508,-0.0387108136607125,0.213798042601725,-0.404016773007396
158,1000,2,4,LOC,LLP,1,6,stimuli/fractals/35c.jpg,0.224897688346812,0.0963655070571472,stimuli/fractals/35c.jpg,stimuli/fractals/35a.jpg,stimuli/fractals/35b.jpg,0.224897688346812,0.0963655070571472,0.365473323644296,-0.122344453873072,-0.0261444139557581,0.0776889296135671,-0.192258898822399,-0.391526004722583
159,1000,2,4,LOC,LLP,2,0,stimuli/fractals/142c.jpg,-0.0753154809557555,0.311151609366418,stimuli/fractals/142c.jpg,stimuli/fractals/142b.jpg,stimuli/fractals/142a.jpg,-0.112435188566083,-0.19036444783564,-0.0753154809557555,0.311151609366418,-0.281910867535651,-0.295456660349172,0.375428980023098,0.21377410559896
